  13956 ,   -4780 ,   -8020 ,   22377 ,   -2145 ,  -14251
  17028 ,   -4160 ,     448 ,   10956 ,    1235 ,   -2330
  16888 ,   -3444 ,   -2156 ,   -6398 ,   -1421 ,    1297
  16736 ,   -3664 ,   -2316 ,   -1169 ,     113 ,    -328
  16520 ,   -3800 ,   -2436 ,    -303 ,    -434 ,    -502
---  16000 ,   -5528 ,   -3252 ,    6071 ,   -3360 ,     733
  15892 ,   -6184 ,   -3952 ,    3765 ,   -1719 ,     158
  23784 ,    6488 ,   13932 ,  -32768 ,    7361 ,   18688
  11484 ,   -9120 ,   -6728 ,    1920 ,    5473 ,     813
  13824 ,   -5228 ,   -7704 ,    2904 ,    -460 ,   -2966
  17752 ,   -1236 ,   -6012 ,   32767 ,    3571 ,  -19271
  16228 ,   -4184 ,   -1120 ,   -2038 ,    -230 ,     368
  16564 ,   -4240 ,   -3996 ,    -997 ,     295 ,    -736
  16448 ,   -3804 ,   -3420 ,    -830 ,    -179 ,     143
  16584 ,   -4004 ,   -3644 ,    -819 ,    -160 ,      93
---  16324 ,   -6708 ,   -7972 ,    1409 ,    1456 ,   -5258
  14416 ,   -5232 ,   -9796 ,    2444 ,    -342 ,   -2638
  13620 ,   -5348 ,   -8820 ,    2492 ,    -423 ,   -1374
  14664 ,   -4724 ,   -1956 ,   32767 ,   -3247 ,  -18205
  17864 ,   -3616 ,   -1444 ,   16045 ,     158 ,   -4053
  16496 ,   -3468 ,   -3740 ,   -1933 ,      54 ,      64
  16480 ,   -3228 ,   -4484 ,    -591 ,    -263 ,    -104
  16392 ,   -3236 ,   -4468 ,   -1906 ,    -651 ,     297
  16180 ,   -3308 ,   -4556 ,   -1191 ,    -100 ,     246
  16240 ,   -3284 ,   -4876 ,    -531 ,    -181 ,      10
---  16132 ,   -3696 ,   -4864 ,    -147 ,      87 ,      53
  15812 ,   -3984 ,   -4796 ,    6567 ,   -3489 ,     776
  14740 ,   -4412 ,   -3560 ,   28694 ,  -21646 ,    8154
   6976 ,     680 ,  -13844 ,  -32768 ,   16103 ,   32767
  16508 ,   -5608 ,   -9720 ,   -1469 ,     711 ,      14
  13556 ,   -4332 ,  -10660 ,   10432 ,   -1779 ,   -7841
  14744 ,   -4616 ,   -7728 ,    4498 ,   -1850 ,   -3917
  16312 ,   -3080 ,   -7372 ,   27837 ,     -75 ,  -11782
  16840 ,   -3180 ,    -256 ,    3261 ,    1600 ,   -1355
  16440 ,   -3152 ,   -3528 ,    -792 ,    -254 ,     -37
---  16108 ,   -3248 ,   -6232 ,   30326 ,   -8899 ,   -4869
  15340 ,   -4396 ,   -3260 ,   -3799 ,   -4961 ,    3941
  12536 ,   11272 ,  -22128 ,  -32768 ,    1809 ,   32767
  13740 ,   -5248 ,   -9212 ,     702 ,   -1194 ,   -5492
  13808 ,   -4380 ,   -9604 ,    1495 ,    1590 ,   -1630
  13676 ,   -3400 ,   -9204 ,    9156 ,   -1610 ,  -10217
  15048 ,    -504 ,   -8352 ,   32767 ,   -3571 ,  -22228
  15636 ,   -4212 ,   -5384 ,   -1304 ,      51 ,     -70
  15776 ,   -4336 ,   -5800 ,    -487 ,    -100 ,    -214
  15788 ,   -3980 ,   -6068 ,    -401 ,      27 ,    -174
---  15144 ,   -5064 ,   -6416 ,     577 ,   -1304 ,    -223
  16492 ,   -3440 ,   -4072 ,  -32768 ,     225 ,   12321
   6856 ,   -2948 ,  -13104 ,  -10084 ,   -2399 ,    6459
  10924 ,   -7388 ,   -8136 ,    2527 ,    2063 ,   -8067
  12968 ,   -6460 ,   -9384 ,    -285 ,    -124 ,     369
  14328 ,    1168 ,   -7736 ,   32767 ,  -12644 ,  -32768
  16260 ,   -2536 ,   -2312 ,    6728 ,     117 ,   -6030
  16708 ,   -2828 ,   -3640 ,    1769 ,    -747 ,   -1131
  16716 ,   -2576 ,   -3476 ,     -29 ,      70 ,    -243
  16736 ,   -2504 ,   -3644 ,    -175 ,    -173 ,    -403
---  16280 ,   -4408 ,   -4276 ,    1960 ,   -2173 ,     666
  16092 ,   -4300 ,   -4588 ,      22 ,    -995 ,     -87
  15928 ,   -4408 ,   -4128 ,    4505 ,   -1847 ,   -3059
  10196 ,    5084 ,  -17604 ,  -31720 ,    -864 ,   32767
  11272 ,   -4036 ,  -13416 ,    1051 ,    2759 ,   -3499
  13152 ,   -3320 ,  -12408 ,    5345 ,     411 ,   -3748
  13248 ,   -2000 ,  -12004 ,   32767 ,   -5540 ,  -30406
  17080 ,   -2324 ,   -1760 ,    7861 ,    3113 ,   -5852
  16412 ,   -2772 ,   -3520 ,      96 ,    -170 ,     -90
  16768 ,   -2272 ,   -3932 ,    -801 ,      19 ,     303
---  16260 ,   -3048 ,   -4096 ,    4041 ,    -432 ,   -1057
  16552 ,   -2484 ,   -5088 ,   -5565 ,   -3972 ,    3190
  19228 ,    1608 ,   -9836 ,  -32768 ,    3234 ,   32767
  12032 ,   -1988 ,  -13708 ,    -205 ,    6365 ,    4912
  12944 ,   -3096 ,  -11604 ,    2859 ,     576 ,   -1297
  11524 ,   -2952 ,  -11084 ,   16271 ,    -930 ,  -11417
  18636 ,   -3016 ,   -4092 ,   32767 ,    4197 ,  -20460
  16952 ,   -2496 ,   -3264 ,   -1866 ,     127 ,    -420
  16272 ,   -3044 ,   -4744 ,      92 ,     313 ,    -464
  16552 ,   -2828 ,   -5352 ,     -10 ,      93 ,     446
---  15664 ,   -4596 ,   -5756 ,  -12755 ,    -618 ,   -2022
  15844 ,    6044 ,  -16132 ,  -32768 ,    2448 ,   32767
  16064 ,   -5916 ,   -9068 ,   -2525 ,     326 ,   -2220
  14224 ,   -3764 ,  -10068 ,     527 ,     668 ,     333
  13528 ,   -4356 ,   -9176 ,    3583 ,    -513 ,   -4411
  16912 ,    1404 ,   -4180 ,   32767 ,   -4294 ,  -32570
  15996 ,   -2612 ,   -3972 ,    2063 ,    1649 ,   -3865
  16548 ,   -2268 ,   -5108 ,    -238 ,    -211 ,    -233
  16788 ,   -1860 ,   -4448 ,    -211 ,     677 ,    -600
  16448 ,   -1968 ,   -4732 ,     -87 ,    -147 ,     -56
---  16388 ,   -2480 ,   -4436 ,    3384 ,   -3863 ,    1475
  16676 ,   -1396 ,   -6868 ,  -32584 ,  -16622 ,   23939
   2468 ,   -3924 ,  -16396 ,   -2836 ,   11919 ,    7273
  12764 ,   -3704 ,  -11884 ,     989 ,    2459 ,   -2070
  13388 ,   -1036 ,   -9424 ,   32767 ,     681 ,  -31283
  17168 ,   -3644 ,   -3480 ,   18929 ,     643 ,   -6161
  15876 ,   -3828 ,   -6796 ,   -4060 ,    -518 ,     434
  15776 ,   -3796 ,   -6304 ,    -737 ,     250 ,     418
  16088 ,   -3544 ,   -5872 ,    -363 ,     -54 ,    -252
  16304 ,   -3472 ,   -5768 ,   -1780 ,      42 ,     360
---  15716 ,   -4500 ,   -5264 ,    4208 ,    -809 ,    -408
  15044 ,   -5236 ,   -5232 ,    3662 ,   -3183 ,     457
  23648 ,   18692 ,  -17340 ,  -32768 ,   29204 ,   32767
  11652 ,   -2852 ,  -14664 ,   -4183 ,    3123 ,     549
  11640 ,   -4496 ,   -9876 ,    1286 ,    1195 ,   -3968
  14792 ,   -4536 ,   -8256 ,    2072 ,    2280 ,   -2980
  12112 ,     992 ,  -11852 ,   32767 ,   -7636 ,  -32768
  15936 ,   -3540 ,   -3660 ,     113 ,    1554 ,    -981
  16276 ,   -3204 ,   -4996 ,     256 ,     531 ,   -1186
  16244 ,   -2940 ,   -4468 ,     329 ,     129 ,    -262
---  15896 ,   -3556 ,   -4660 ,     654 ,      57 ,    -389
  16196 ,   -3536 ,   -4624 ,      35 ,     283 ,    -113
  16404 ,   -2428 ,   -3536 ,    5687 ,   -5989 ,   -1575
  21040 ,     980 ,    6700 ,  -32768 ,  -20813 ,   29965
  10476 ,   -7172 ,  -11720 ,      44 ,    4844 ,   -3966
  13256 ,   -3508 ,  -11196 ,     973 ,    1546 ,    1141
  13304 ,   -2284 ,  -12700 ,   12471 ,     719 ,   -8946
  16228 ,   -2772 ,   -5152 ,   29598 ,    -248 ,  -12591
  16200 ,   -3348 ,   -4796 ,    5816 ,    1721 ,   -3449
  16344 ,   -3284 ,   -4816 ,     347 ,     -10 ,    -471
---  15772 ,   -4008 ,   -5340 ,    2349 ,   -3185 ,     -29
  19608 ,   -4072 ,    5644 ,  -32768 ,     936 ,   32767
   8816 ,   -3292 ,  -13092 ,   -8453 ,    3491 ,   11759
  12936 ,   -3980 ,  -11644 ,    1262 ,     914 ,   -2107
  13952 ,   -3724 ,  -11540 ,    4481 ,    -619 ,   -2819
  13672 ,   -4612 ,   -9988 ,    8747 ,    2034 ,   -5382
  17100 ,   -4296 ,   -2304 ,   19657 ,    3650 ,   -8898
  16324 ,   -3364 ,   -4916 ,     650 ,    -177 ,    -516
  16252 ,   -3344 ,   -4268 ,     325 ,     267 ,    -298
  16512 ,   -3120 ,   -4368 ,     116 ,    -210 ,    -247
---  16044 ,   -3760 ,   -4996 ,     488 ,    -142 ,     336
  16072 ,   -3980 ,   -5112 ,     -36 ,      32 ,    -148
  22416 ,    -916 ,   10856 ,  -32768 ,  -10059 ,   32767
   5404 ,   -3240 ,  -11864 ,   -9239 ,      34 ,    6657
  11728 ,   -4316 ,  -11812 ,    2035 ,    1634 ,   -1062
  14968 ,   -2816 ,  -11356 ,   32767 ,   -3517 ,  -26935
  14836 ,   -5468 ,   -4736 ,    9760 ,     898 ,   -6680
  16152 ,   -4424 ,   -3240 ,     661 ,    -142 ,   -1261
  15992 ,   -4240 ,   -4268 ,    -365 ,    -206 ,     -92
  16296 ,   -4116 ,   -4408 ,    -381 ,    -167 ,     -82
---  15656 ,   -5368 ,   -5184 ,    1852 ,   -3991 ,     858
  15420 ,   -5536 ,   -5816 ,     -35 ,     -68 ,    -252
  14896 ,   -5712 ,   -4636 ,    3628 ,   -4252 ,    -857
  13580 ,    5376 ,  -20348 ,  -32768 ,    4996 ,   32767
  12236 ,   -4104 ,  -11356 ,      76 ,    1704 ,   -2058
  12364 ,   -3348 ,  -11304 ,    6197 ,    -617 ,   -4736
  15800 ,   -2856 ,   -7508 ,   32767 ,    6561 ,  -19681
  16440 ,   -4108 ,   -4460 ,    4400 ,     524 ,   -2271
  15996 ,   -4168 ,   -5284 ,    -381 ,      43 ,      13
  15832 ,   -4096 ,   -5512 ,    -389 ,    -240 ,      62
---  15716 ,   -4748 ,   -5816 ,     554 ,    -220 ,     412
  15632 ,   -5548 ,   -5140 ,    4277 ,   -1069 ,     979
  15652 ,   -5176 ,   -4656 ,    3303 ,   -6964 ,    2216
  13128 ,    2364 ,  -15316 ,  -32768 ,   16200 ,   32767
  13508 ,   -3900 ,  -12136 ,    -423 ,    1013 ,   -1875
  12696 ,   -3200 ,  -12944 ,    7854 ,   -1538 ,   -5062
  14060 ,   -3324 ,   -8720 ,   32767 ,   -2103 ,  -21510
  16608 ,   -4936 ,   -4020 ,   15081 ,    3774 ,   -7030
  16536 ,   -3864 ,   -4084 ,     376 ,    -574 ,    -670
  16284 ,   -3668 ,   -4072 ,    -157 ,     -94 ,    -290
---  16000 ,   -4680 ,   -4452 ,      45 ,    -196 ,      50
  15808 ,   -4700 ,   -4036 ,    3893 ,   -1058 ,     259
  16284 ,   -3312 ,   -2484 ,   -5690 ,   -5314 ,    3503
  10036 ,     572 ,  -13296 ,  -16093 ,   -2270 ,   24168
  13892 ,   -2508 ,  -12548 ,     760 ,    1579 ,   -2628
  12364 ,   -2480 ,  -13000 ,    5192 ,    1114 ,   -2389
  13676 ,   -1128 ,   -9888 ,   32767 ,   -3738 ,  -32575
  15224 ,   -4604 ,   -4596 ,    2555 ,    -227 ,   -3580
  15548 ,   -4688 ,   -5776 ,    -783 ,    -307 ,     111
  15840 ,   -4484 ,   -5628 ,    -483 ,      14 ,     247
---  16644 ,    4204 ,  -15312 ,  -32768 ,   17065 ,   32767
   8704 ,   -6128 ,  -11632 ,   -1761 ,    4722 ,    4524
  12128 ,   -4456 ,  -11264 ,     -73 ,     114 ,      70
   9608 ,   -1660 ,  -17940 ,   27521 ,   -5362 ,  -18907
  15636 ,   -5436 ,   -4812 ,   19753 ,    2925 ,   -9707
  16388 ,   -4068 ,   -4444 ,    2375 ,    1041 ,   -1632
  16472 ,   -3992 ,   -4468 ,      53 ,     182 ,    -473
  16384 ,   -3944 ,   -4476 ,    -564 ,      31 ,     127
  16100 ,   -3916 ,   -4844 ,     651 ,   -1390 ,    -232
  15972 ,   -4004 ,   -4696 ,    -574 ,     -43 ,     240
---  17392 ,  -11304 ,   11280 ,  -32768 ,  -14094 ,   30234
  15732 ,    2416 ,  -14348 ,  -20958 ,   -4238 ,    1139
  13244 ,   -3016 ,  -12588 ,     860 ,     732 ,    2204
  12788 ,   -2412 ,  -11852 ,   24394 ,   -1830 ,  -16438
  15624 ,   -3560 ,   -5888 ,   32767 ,    1657 ,  -17452
  15456 ,   -4412 ,   -6508 ,     771 ,    -256 ,    -926
  15348 ,   -4212 ,   -6196 ,      11 ,      57 ,    -461
  15720 ,   -4144 ,   -6000 ,      30 ,      43 ,       5
  15652 ,   -4100 ,   -6000 ,    -173 ,     -29 ,     -33
  15768 ,   -4112 ,   -6216 ,    -458 ,      44 ,      26
---  15928 ,   -4336 ,   -6088 ,     540 ,     342 ,     469
  15432 ,   -3688 ,   -3760 ,   20712 ,   -6517 ,   -4278
  16556 ,   -1128 ,   -4472 ,  -32768 ,  -15200 ,   32767
  12136 ,   -7452 ,  -11128 ,      65 ,    5145 ,   -5751
  14052 ,   -4568 ,  -10544 ,    2031 ,     242 ,   -1979
  12612 ,   -1248 ,  -14272 ,   32767 ,   -6031 ,  -31536
  16656 ,   -3764 ,   -1236 ,    6656 ,    3097 ,   -3079
  16836 ,   -3480 ,   -3508 ,    -878 ,     189 ,     198
  16692 ,   -3332 ,   -3628 ,    -506 ,    -166 ,     133
  16644 ,   -3348 ,   -3632 ,    -457 ,     -27 ,    -205
---  20496 ,   -1480 ,  -18876 ,  -32768 ,   21505 ,   32767
  14084 ,   -5972 ,   -8524 ,   -1424 ,    1381 ,   -2241
  13432 ,   -4492 ,   -7348 ,    6370 ,    -555 ,   -5079
  13864 ,   -2828 ,  -11448 ,   32741 ,   -2094 ,  -14429
  16564 ,   -3616 ,   -2468 ,   14371 ,     332 ,   -6140
  16240 ,   -3824 ,   -4792 ,    -395 ,     -95 ,       3
  16092 ,   -3872 ,   -5204 ,   -2559 ,    -482 ,     794
  15876 ,   -3896 ,   -5408 ,   -1974 ,    -875 ,     154
  15956 ,   -3796 ,   -5376 ,    -244 ,    -743 ,    -307
  15956 ,   -3720 ,   -5632 ,    -416 ,     173 ,       2
---  13900 ,   -5992 ,   -7328 ,     610 ,    1368 ,   -1770
  14832 ,   -4412 ,   -9248 ,    3743 ,    -420 ,   -1945
  15100 ,   -4208 ,   -3152 ,   32690 ,   -8230 ,  -17731
  16456 ,   -3856 ,   -6644 ,    6489 ,    7017 ,    1492
  16112 ,   -3904 ,   -4664 ,    -240 ,     226 ,    -371
  16176 ,   -4204 ,   -5684 ,   -1110 ,    -183 ,     316
  15480 ,   -4272 ,   -5296 ,     -75 ,    -223 ,    -699
  16228 ,   -3932 ,   -5488 ,     684 ,      71 ,    -634
  15548 ,   -3952 ,   -5808 ,     354 ,    -477 ,     -74
  16660 ,   -3744 ,   -5316 ,     354 ,     214 ,    -592
---  14860 ,   -4768 ,   -4420 ,   11228 ,  -13747 ,    -315
  13124 ,   -7132 ,   -9096 ,   -5039 ,   -1550 ,    2078
  10964 ,   22480 ,  -27540 ,  -32768 ,   -8455 ,   32767
  11588 ,   -5092 ,  -11952 ,    1847 ,    3405 ,   -3579
  12852 ,   -5760 ,  -10716 ,    3209 ,    -779 ,   -3021
  14720 ,   -4384 ,   -8552 ,   32767 ,   -2938 ,  -18744
  15828 ,   -4580 ,   -3576 ,     176 ,      66 ,    -900
  16160 ,   -4580 ,   -5012 ,    -269 ,      60 ,    -380
  16128 ,   -4232 ,   -4572 ,    -639 ,    -320 ,    -376
  15792 ,   -4260 ,   -4660 ,    -101 ,     -74 ,     -34
---  15804 ,   -4960 ,   -5068 ,    1002 ,    -886 ,     654
  16036 ,   -4432 ,   -2828 ,    6672 ,    -431 ,   -2487
  13700 ,    3964 ,  -15028 ,  -32768 ,    7739 ,   32767
  15480 ,   -4856 ,   -9908 ,     362 ,    1368 ,   -2266
  16144 ,   -1224 ,   -7636 ,   32767 ,   -3319 ,  -28018
  15824 ,   -3760 ,   -2640 ,    1916 ,     667 ,   -1584
  16100 ,   -3788 ,   -4236 ,     293 ,      32 ,    -418
  15976 ,   -3676 ,   -3888 ,     401 ,    -152 ,    -264
  16344 ,   -3648 ,   -4256 ,     -54 ,       3 ,    -121
  16572 ,   -3628 ,   -4244 ,    -271 ,    -103 ,     -93
---  16464 ,   -3552 ,   -4516 ,    -350 ,       3 ,     -76
  16028 ,   -3852 ,   -4868 ,    4290 ,      16 ,    -532
  16768 ,   -2824 ,   -2716 ,   16488 ,   -8659 ,   -1611
  10152 ,    5020 ,  -15108 ,  -32768 ,    9336 ,   32767
  12984 ,   -4136 ,  -12752 ,   -2334 ,       7 ,   -3575
  11948 ,   -2608 ,  -12928 ,    6477 ,    1154 ,   -5242
  16780 ,   -2396 ,   -7696 ,   32767 ,     569 ,  -16734
  16276 ,   -3680 ,   -4332 ,     636 ,      94 ,   -1605
  16096 ,   -3992 ,   -4588 ,    -950 ,    -214 ,     259
  16080 ,   -4036 ,   -4816 ,    -152 ,    -180 ,    -206
---  16268 ,   -3916 ,   -5084 ,    1479 ,     470 ,      24
  16612 ,   -4068 ,   -4080 ,    7910 ,     297 ,    -425
  18444 ,   -1304 ,    -596 ,   14681 ,   -7812 ,   -2080
   4040 ,    9376 ,  -19356 ,  -32768 ,   -5892 ,   32767
  12572 ,   -5552 ,  -14108 ,    -273 ,    2548 ,   -3233
  13104 ,   -3160 ,  -13696 ,   23672 ,    5257 ,  -16857
  15640 ,   -4544 ,   -3092 ,   18964 ,    3272 ,   -8189
  16672 ,   -3256 ,   -1624 ,    2451 ,     523 ,   -1731
  16540 ,   -3340 ,   -2236 ,     151 ,    -306 ,    -614
  16836 ,   -3092 ,   -2112 ,     243 ,     135 ,    -399
---  16688 ,   -1920 ,    5548 ,  -32768 ,   -4302 ,   31686
   4628 ,   -2492 ,  -16240 ,   -5560 ,    -847 ,   24965
  11044 ,   -4916 ,  -13764 ,    -485 ,    2297 ,     990
  11300 ,   -4640 ,  -14004 ,    7405 ,    3023 ,   -6578
  13816 ,   -4084 ,  -12628 ,   16907 ,    5765 ,  -10625
  17144 ,   -3376 ,     576 ,   28154 ,    5151 ,  -10722
  17276 ,   -3216 ,    -372 ,   -1072 ,    -590 ,    -721
  17448 ,   -3112 ,   -1956 ,   -1205 ,   -1916 ,     216
  16068 ,   -3412 ,   -2572 ,      60 ,    -829 ,    -973
  17184 ,   -2844 ,   -3352 ,    -501 ,   -1384 ,   -1306
---  17244 ,   -2408 ,    -792 ,    9336 ,   -1607 ,    -706
  17948 ,   -1252 ,      32 ,   11314 ,   -4530 ,   -1203
  16848 ,   -2488 ,     292 ,   -2823 ,   -4310 ,    2589
  10212 ,   14268 ,  -24612 ,  -32768 ,  -20627 ,   32767
  16516 ,   -7432 ,  -13364 ,   -5169 ,    1058 ,      90
  11668 ,   -4908 ,  -11976 ,    1998 ,     649 ,   -2005
  14704 ,   -3076 ,  -11620 ,   30654 ,   -1386 ,  -20839
  17528 ,   -2500 ,   -3000 ,   25495 ,   -3382 ,  -10193
  15484 ,   -4764 ,   -6096 ,    -864 ,   -1106 ,     256
  15648 ,   -4584 ,   -6120 ,    -245 ,     793 ,    -843
---  16120 ,   -3512 ,   -5248 ,     889 ,     707 ,    -660
  15932 ,   -3992 ,   -5312 ,      48 ,     112 ,    -631
  17484 ,    3080 ,    6168 ,  -32768 ,   -6453 ,   32767
   6580 ,    1376 ,  -14860 ,  -16189 ,    6723 ,    4542
  14172 ,   -2072 ,   -9284 ,     -45 ,     294 ,     920
  14680 ,   -2468 ,  -10040 ,     495 ,   -2689 ,     629
  14048 ,   -2144 ,   -8168 ,   10610 ,    1913 ,   -8492
  18444 ,   -2456 ,   -1808 ,   32767 ,    3375 ,  -11028
  16920 ,   -3036 ,   -4028 ,    -173 ,     768 ,   -1521
  16544 ,   -2936 ,   -4156 ,    -445 ,     -56 ,    -406
---  16472 ,   -3176 ,   -4260 ,    -445 ,      79 ,     355
  16980 ,   -3412 ,   -4500 ,    1178 ,     192 ,     543
  19196 ,    7072 ,   -2676 ,  -32768 ,   -9342 ,   32767
  14696 ,   -2868 ,  -14676 ,   -4203 ,    4503 ,    -370
  12308 ,   -2392 ,  -11376 ,    1634 ,    -395 ,    -696
  10856 ,    -500 ,  -14000 ,   31330 ,     259 ,  -19913
