---
   7944 ,   13348 ,    1300 ,   -5587 ,    -518 ,   -1885
   8512 ,   13204 ,    8088 ,  -31310 ,    6693 ,    6740
   7052 ,      96 ,   13340 ,  -32768 ,   10991 ,    6212
   3128 ,  -11788 ,    9348 ,  -20626 ,    1938 ,    3936
   1168 ,  -14824 ,    4488 ,   -4686 ,    -811 ,     526
   2336 ,  -15864 ,    5140 ,   -2231 ,    -991 ,     637
   2412 ,  -15296 ,    5380 ,      69 ,      84 ,     262
   2224 ,  -15492 ,    5524 ,    -337 ,     137 ,     365
   2048 ,  -15348 ,    5136 ,   -1973 ,     265 ,     409
   2000 ,  -15588 ,    5424 ,    -395 ,    -159 ,     -61
---
   7408 ,   13032 ,    -104 ,   -5294 ,    -565 ,   -1995
   7220 ,   13804 ,    5384 ,  -21816 ,    5396 ,    4237
   7516 ,    4112 ,   14496 ,  -32768 ,    6182 ,    6535
   4112 ,   -9460 ,    9232 ,  -27248 ,   11035 ,    8024
    -36 ,  -14988 ,    5764 ,   -9994 ,     335 ,    1086
    440 ,  -15788 ,    3972 ,    -878 ,     675 ,     276
    972 ,  -15908 ,    4236 ,    -748 ,     -47 ,     220
   1148 ,  -16012 ,    4792 ,    -597 ,     -77 ,     147
   1200 ,  -16096 ,    4856 ,    -967 ,      89 ,     377
    984 ,  -16108 ,    4868 ,   -1056 ,      94 ,     205
---
   6392 ,   15528 ,    4900 ,   -4843 ,     308 ,    -206
   7760 ,   13192 ,    3848 ,   -3247 ,    -489 ,    1269
   8576 ,   12712 ,    9004 ,  -23058 ,    3908 ,    6040
   8080 ,   -1844 ,   15172 ,  -32768 ,   14397 ,    5155
   1824 ,  -14148 ,    7684 ,  -18856 ,    3200 ,    7587
    944 ,  -15968 ,    3912 ,   -5121 ,    -845 ,    -630
   1284 ,  -16240 ,    4060 ,   -1867 ,     135 ,     161
   1364 ,  -16044 ,    3604 ,      41 ,    -393 ,     584
   1448 ,  -16116 ,    4576 ,     298 ,    -115 ,      11
   1340 ,  -15900 ,    4352 ,    -166 ,    -277 ,     -16
---
   6952 ,   14148 ,    4788 ,   -1146 ,    -406 ,    2287
   7584 ,   12884 ,    6028 ,   -5293 ,    1036 ,    1942
   8140 ,    5556 ,   13368 ,  -32768 ,    6637 ,    8719
   3192 ,   -9336 ,   11776 ,  -32768 ,    2208 ,    9441
    228 ,  -15160 ,    4992 ,  -14479 ,   -2097 ,    3119
   -400 ,  -16276 ,    2712 ,   -1277 ,    -729 ,     140
   -792 ,  -15920 ,     496 ,    2755 ,   -1231 ,    -806
    -76 ,  -16388 ,    1068 ,     175 ,     608 ,     600
   -212 ,  -16544 ,    2076 ,     629 ,     -93 ,    -337
   -200 ,  -16296 ,    2284 ,     332 ,    -431 ,    -381
---
    180 ,  -16392 ,    2520 ,    -296 ,     290 ,     -63
    284 ,  -16548 ,    2176 ,    -359 ,      32 ,    -183
    364 ,  -16184 ,    2524 ,     387 ,     309 ,    -438
   3984 ,  -14084 ,    9704 ,   14181 ,   -2809 ,   -8241
   9448 ,   14940 ,    6372 ,   32767 ,   -2525 ,  -12826
   8824 ,   13824 ,    1988 ,   -3184 ,    -547 ,   -2090
   8124 ,   14352 ,    4772 ,  -18856 ,    4915 ,    3658
   7304 ,    2028 ,   13116 ,  -32768 ,   21160 ,    8294
   1264 ,  -13468 ,    9708 ,  -16775 ,     742 ,    5102
    812 ,  -15296 ,    4404 ,   -5635 ,     138 ,    1328
---
    656 ,  -15780 ,    4556 ,    -849 ,     358 ,    -540
    932 ,  -15960 ,    3796 ,   -2080 ,    -524 ,    -539
    476 ,  -15880 ,    3500 ,   -1738 ,     214 ,    -645
   8956 ,   18496 ,    8392 ,   32767 ,  -32768 ,  -32768
   4468 ,   16280 ,    3540 ,   -5737 ,    -516 ,     212
   7824 ,   13688 ,    4776 ,  -15483 ,    3864 ,    4961
   8204 ,    4060 ,   13644 ,  -32768 ,   10136 ,    3591
   4652 ,   -9736 ,    9892 ,  -23900 ,    3371 ,    5114
   2800 ,  -14476 ,    6156 ,   -7710 ,    -145 ,    5082
   1884 ,  -15388 ,    5552 ,    -781 ,   -1169 ,      90
---
   1092 ,  -15644 ,    4908 ,   -2548 ,    2622 ,     874
    324 ,  -15860 ,    2728 ,   -4144 ,    1699 ,     -78
   1040 ,   -9928 ,   -1560 ,   32767 ,   -5073 ,  -12789
   4012 ,   19484 ,   11624 ,    3532 ,   -2332 ,    6309
   6984 ,   13740 ,    4808 ,   -2219 ,    1056 ,    -454
   7756 ,   12512 ,    8748 ,   -8058 ,    2201 ,    1252
   7392 ,    1440 ,   18296 ,  -32768 ,   12525 ,   13233
   1812 ,  -13872 ,    7064 ,  -15305 ,    1141 ,    3785
   -344 ,  -16300 ,    3264 ,   -5959 ,   -2135 ,    2067
   -704 ,  -16132 ,    2496 ,   -1386 ,     711 ,    1065
---
   6012 ,   16376 ,    4960 ,    -472 ,    1703 ,    5111
   8332 ,   13964 ,    3044 ,    -704 ,     242 ,     170
   8824 ,   13648 ,    7336 ,  -17773 ,    4634 ,    3440
   8128 ,    6468 ,   13660 ,  -32768 ,   10689 ,    7254
   2876 ,  -10428 ,   12332 ,  -31052 ,    3968 ,    6507
    464 ,  -15308 ,    4100 ,   -7818 ,    -467 ,    1729
   -604 ,  -16240 ,    2580 ,   -2501 ,   -1243 ,     734
  -1152 ,  -16164 ,    1172 ,     803 ,    -219 ,     202
  -1212 ,  -16388 ,    2108 ,    -436 ,     383 ,     -99
   -852 ,  -16460 ,    2304 ,     -95 ,    -442 ,    -461
---
   9740 ,   26144 ,    6780 ,   11776 ,    6299 ,   11361
   8684 ,   14364 ,      68 ,   -4049 ,     253 ,   -1900
   8216 ,   15052 ,    2500 ,   -6813 ,    1876 ,    1291
   9044 ,   10052 ,   12480 ,  -32768 ,   12304 ,   10537
   3808 ,   -7132 ,   11452 ,  -32768 ,    7907 ,    8950
    472 ,  -15076 ,    6768 ,  -11867 ,    -917 ,    2074
     84 ,  -16160 ,    3616 ,   -6064 ,     211 ,    2074
    -76 ,  -16296 ,    3684 ,   -1495 ,      51 ,    -764
     36 ,  -16492 ,    2560 ,    -662 ,     214 ,     124
    216 ,  -16384 ,    2876 ,   -2241 ,     685 ,     468
---
  11196 ,   14852 ,    1560 ,   32767 ,  -32768 ,  -32768
   4632 ,   13640 ,    1736 ,    -832 ,     394 ,    1600
   8116 ,   14380 ,    1716 ,   -2136 ,     574 ,    1289
   9812 ,   11896 ,    9892 ,  -30415 ,    9943 ,    8583
   6288 ,   -6980 ,   14276 ,  -32768 ,   10339 ,   12152
   1284 ,  -14704 ,    3508 ,  -10945 ,    1873 ,    2745
   -168 ,  -16432 ,    1728 ,   -1414 ,   -1158 ,     876
    112 ,  -16364 ,    -136 ,   -1355 ,    -142 ,     238
   -116 ,  -16732 ,     448 ,      -8 ,     -10 ,    -404
     88 ,  -16600 ,     888 ,     107 ,     489 ,      79
---
   1476 ,  -16032 ,    3128 ,    4688 ,    1434 ,    -386
   8336 ,   14688 ,    5772 ,   32767 ,   -2187 ,   -3814
   6960 ,   14024 ,    2508 ,   -3027 ,     795 ,     176
   8332 ,   14164 ,    3900 ,  -10119 ,    2397 ,    3104
   9632 ,   11152 ,   10452 ,  -20122 ,    5472 ,    6193
   7648 ,    -912 ,   14660 ,  -32768 ,   10830 ,    7233
   3104 ,  -13552 ,    5600 ,  -15659 ,     601 ,    3512
     52 ,  -15652 ,    2636 ,   -1932 ,    -691 ,     571
    276 ,  -16140 ,    3820 ,   -1200 ,    -901 ,    1132
    324 ,  -16104 ,    3196 ,     -95 ,    -191 ,    -368
---
    444 ,  -16472 ,    3660 ,    -945 ,      49 ,      53
  -1852 ,   -2544 ,  -10432 ,   32767 ,  -27450 ,  -32768
   7064 ,   21708 ,    2932 ,    3474 ,    -430 ,   10435
   8420 ,   14808 ,    1820 ,   -4637 ,     635 ,    -200
  10104 ,   11712 ,   10280 ,  -29793 ,   10257 ,    9537
   6812 ,   -4312 ,   12352 ,  -32768 ,    7558 ,   10099
   2844 ,  -12876 ,    8164 ,  -12460 ,    1657 ,    2715
    660 ,  -15484 ,    5188 ,   -9613 ,    1825 ,    4302
   -640 ,  -16156 ,    2216 ,   -3614 ,     327 ,    1380
   -604 ,  -16500 ,    3092 ,    -872 ,    -699 ,    -192
---
   -312 ,  -16352 ,    2668 ,    -108 ,    -262 ,    -488
   8864 ,   15952 ,    4648 ,   32767 ,  -32768 ,  -32768
   5080 ,   11892 ,    3592 ,    -415 ,     948 ,   -1296
  10220 ,   14448 ,    7092 ,  -32768 ,    8042 ,   12602
   7192 ,   -4848 ,   12380 ,  -32768 ,   20579 ,   10146
    944 ,  -14936 ,    2208 ,   -6334 ,    -695 ,    2883
     72 ,  -16208 ,    1192 ,   -1939 ,   -2711 ,    3775
   -380 ,  -16344 ,    1924 ,      83 ,       3 ,     289
    -28 ,  -16540 ,    2872 ,   -1560 ,      20 ,     334
   -236 ,  -16436 ,    2048 ,    -164 ,     446 ,    -168
---
   8992 ,   13348 ,    2816 ,  -14946 ,    2532 ,    6604
   9776 ,    8180 ,   12720 ,  -32768 ,   11586 ,    8149
   3580 ,   -9120 ,   12988 ,  -32768 ,    6406 ,    3149
  -1216 ,  -14340 ,     748 ,  -13708 ,     583 ,    5573
  -2048 ,  -16384 ,     260 ,     533 ,   -2431 ,     327
  -2236 ,  -16240 ,     108 ,    1398 ,   -1754 ,    -693
  -1540 ,  -16532 ,    1480 ,     431 ,    -897 ,     550
  -1124 ,  -16500 ,    1632 ,      85 ,      93 ,     -12
   -924 ,  -16496 ,    1500 ,    -256 ,    -764 ,    -815
  -1116 ,  -16452 ,    1384 ,    -227 ,     287 ,     493
---
  17796 ,   27284 ,    9984 ,   32767 ,    4641 ,    4359
   8824 ,   13532 ,    -256 ,   -4847 ,   -1454 ,   -2787
  10032 ,   13540 ,    6528 ,  -18573 ,    5744 ,    4307
   8708 ,    1096 ,   14112 ,  -32768 ,   13598 ,    8700
   2672 ,  -11968 ,    9248 ,  -23731 ,    5196 ,    7371
    268 ,  -15492 ,    3844 ,   -6150 ,   -3317 ,     630
    736 ,  -15808 ,    3524 ,   -2418 ,     182 ,     447
    748 ,  -16260 ,    3656 ,    -310 ,     -75 ,    -614
    828 ,  -16012 ,    3828 ,    -249 ,    -133 ,      84
    884 ,  -15984 ,    3940 ,     140 ,    -229 ,      62
---
   -540 ,  -15720 ,    2572 ,    2359 ,    1170 ,   -1968
  22172 ,   13376 ,   18848 ,   32767 ,  -20944 ,  -32768
   7532 ,   14352 ,    2092 ,   -6069 ,    -552 ,     705
   8464 ,   13432 ,    3072 ,   -7797 ,    2066 ,     308
   8348 ,    7432 ,   11880 ,  -32768 ,   10493 ,    5730
   5936 ,   -6436 ,   12356 ,  -21336 ,    5473 ,    5562
   2428 ,  -13248 ,    9276 ,  -11734 ,    1685 ,    3290
   1132 ,  -15144 ,    6604 ,   -3716 ,   -1661 ,    1622
   1128 ,  -15400 ,    6160 ,     306 ,    -544 ,     351
   1400 ,  -15296 ,    6128 ,   -1063 ,      78 ,     649
---
  -5864 ,   -8608 ,   -2848 ,   29917 ,   -1442 ,   -4549
   9700 ,   17976 ,    9088 ,   21598 ,    5924 ,    8961
  11120 ,   13924 ,   -1040 ,   -3659 ,   -1875 ,   -1027
   9816 ,   11476 ,    9536 ,  -32768 ,   11598 ,    7231
   6784 ,   -3548 ,   13472 ,  -32768 ,   11463 ,    6735
   1264 ,  -13976 ,    7520 ,  -14710 ,    1810 ,    3543
   2176 ,  -16356 ,    4160 ,   -6863 ,   -4885 ,    4268
    -48 ,  -16160 ,    3284 ,    -700 ,     668 ,     487
   -416 ,  -16056 ,    2548 ,    1561 ,    -240 ,     -16
    252 ,  -16572 ,    3716 ,    -767 ,    -138 ,     515
---
   9708 ,   14100 ,    2560 ,   -5421 ,    1944 ,     185
   9504 ,   12496 ,    7372 ,  -11710 ,    2747 ,    3246
   8104 ,    3040 ,   13788 ,  -32768 ,   11129 ,    6017
   3976 ,  -10008 ,   10740 ,  -20784 ,    5952 ,    5346
   2144 ,  -14840 ,    6324 ,   -8045 ,    -440 ,    5175
   -444 ,  -15688 ,    1556 ,   -2977 ,      78 ,    1177
    596 ,  -16412 ,    4828 ,   -2446 ,    -884 ,     106
    368 ,  -16372 ,    3776 ,    -122 ,    -301 ,    -122
   -124 ,  -16340 ,    3764 ,    -980 ,     739 ,     608
     88 ,  -16280 ,    3664 ,   -1024 ,    -398 ,     358
---
   9588 ,   13280 ,    4480 ,  -11313 ,    3588 ,    4810
   9812 ,    9192 ,   11064 ,  -32768 ,   10209 ,    9400
   6624 ,   -4916 ,   14160 ,  -27828 ,   10345 ,    7042
   2432 ,  -12560 ,    9808 ,  -17782 ,    2707 ,    4542
   1028 ,  -15476 ,    5852 ,   -6705 ,    2383 ,    4186
   -760 ,  -15928 ,    1996 ,   -3784 ,    -848 ,    1226
  -1020 ,  -16364 ,    2032 ,    -625 ,    -581 ,     261
  -1000 ,  -16412 ,    2388 ,     -17 ,    -220 ,     139
   -780 ,  -16352 ,    2160 ,     263 ,     -17 ,    -137
  -1116 ,  -16300 ,    2744 ,      -7 ,     -98 ,     280
---
  -1240 ,  -16100 ,    1684 ,   -2337 ,     925 ,     493
  19548 ,   17192 ,   10888 ,   32767 ,  -17512 ,  -32768
   7908 ,   13348 ,    1764 ,    7026 ,    2843 ,   -1055
  10456 ,   13040 ,    3824 ,  -30785 ,    3380 ,    7560
   8536 ,    7784 ,   12968 ,  -19641 ,    9686 ,    -185
   6156 ,   -3372 ,   15352 ,  -32768 ,   11379 ,    5639
     44 ,  -13180 ,    6088 ,  -16408 ,    3853 ,    4078
   -596 ,  -15672 ,    4000 ,   -3361 ,   -1347 ,    1401
    492 ,  -16040 ,    3916 ,    -143 ,    -987 ,     775
     28 ,  -16076 ,    3956 ,     557 ,   -1552 ,    -771
---
  24308 ,   27796 ,   14016 ,   32767 ,    6185 ,  -32768
   8884 ,   11776 ,    1620 ,   -4876 ,   -2103 ,   -4604
   8904 ,   13412 ,     984 ,   -3875 ,     685 ,    1613
  11376 ,   10712 ,    5920 ,  -14315 ,    4729 ,    6401
  10068 ,    2308 ,   14528 ,  -32768 ,   19662 ,    6068
   3968 ,  -11100 ,    8048 ,  -18845 ,    7278 ,    5497
   -740 ,  -14776 ,    1052 ,   -8951 ,    2437 ,    5711
   -884 ,  -16292 ,    1792 ,    2928 ,    1008 ,     150
   -708 ,  -16176 ,    3516 ,    -644 ,    -930 ,    -265
     48 ,  -16348 ,    3724 ,    -470 ,    -428 ,    -641
---
   7476 ,   17284 ,    3664 ,   10840 ,    4960 ,   12082
  10116 ,   13996 ,    -336 ,   -2210 ,    -662 ,    -574
  10468 ,   13988 ,    3292 ,  -16256 ,    3024 ,    3938
   9852 ,    6420 ,   10752 ,  -32768 ,   14877 ,    5986
   5552 ,   -8148 ,   11092 ,  -23145 ,    6742 ,    5223
   2196 ,  -14860 ,    8588 ,  -14570 ,    2836 ,    5406
   -424 ,  -15356 ,     -64 ,   -1401 ,    -312 ,     148
   -916 ,  -16460 ,    2580 ,   -1055 ,    -521 ,     645
   -632 ,  -16508 ,    2276 ,    -122 ,     -74 ,     153
   -952 ,  -16076 ,    2304 ,     -24 ,      -3 ,    -135
---
  -1544 ,  -15768 ,    1060 ,    1381 ,     339 ,   -1212
  22676 ,   32767 ,   12776 ,   32767 ,    2045 ,  -32768
   8464 ,   14076 ,    2516 ,   -1241 ,   -2577 ,   -3333
   7948 ,   13940 ,    2324 ,   -2579 ,     803 ,     594
   9116 ,   10960 ,   10580 ,  -32768 ,   13036 ,   10903
   6540 ,   -4356 ,   13596 ,  -26559 ,    8798 ,    7833
   2728 ,  -13392 ,    7668 ,  -12986 ,    2196 ,    2715
    924 ,  -15552 ,    5036 ,   -5182 ,    -918 ,    1904
     20 ,  -15964 ,    4536 ,   -2806 ,     343 ,     111
    100 ,  -15928 ,    4372 ,   -1211 ,      18 ,     124
---
  14944 ,   19100 ,   13144 ,   32767 ,  -10735 ,  -32768
   8756 ,   11788 ,    2600 ,    2002 ,     759 ,   -5065
   9056 ,   13388 ,    5420 ,  -20428 ,    4708 ,    7441
   8532 ,    5888 ,   13184 ,  -28878 ,    4860 ,    4818
   6696 ,   -6536 ,   12644 ,  -23521 ,    2307 ,    6702
   3200 ,  -13060 ,    8596 ,  -10375 ,    3834 ,    6023
   1696 ,  -14812 ,    6032 ,   -3824 ,     891 ,    2021
   1488 ,  -15288 ,    5568 ,   -1489 ,     -40 ,     453
    184 ,  -15684 ,    4240 ,   -2568 ,   -1227 ,    1068
    104 ,  -16296 ,    4388 ,     162 ,      78 ,     400
---
   9988 ,   11916 ,    2232 ,   32767 ,   -6060 ,    -223
   9484 ,   13708 ,    -192 ,   -3493 ,   -1104 ,    -520
  10644 ,   14828 ,    3200 ,  -11647 ,    1639 ,    2203
  10380 ,    8604 ,   10216 ,  -26975 ,    7987 ,    6989
   7780 ,   -4848 ,   13720 ,  -32086 ,   12179 ,   10767
   3020 ,  -13136 ,    8816 ,  -17480 ,    6352 ,    5615
     68 ,  -15296 ,    5000 ,   -5774 ,    2112 ,    2335
   -584 ,  -15624 ,    4356 ,    -401 ,    -699 ,     148
   -696 ,  -15800 ,    4840 ,    -459 ,    -471 ,     271
   -564 ,  -15720 ,    4640 ,   -1155 ,    -276 ,      77
---
  17820 ,   24512 ,   16424 ,   32767 ,     788 ,   -9361
   8848 ,   12844 ,    1228 ,     342 ,   -1452 ,   -3447
   8464 ,   14292 ,    2016 ,   -7037 ,     964 ,    2020
   9256 ,    9824 ,    9996 ,  -32768 ,    9709 ,    7639
   8004 ,   -1620 ,   14544 ,  -26866 ,    5207 ,    3829
   4660 ,  -11108 ,    9816 ,  -17250 ,    5932 ,    5927
   1236 ,  -14740 ,    5264 ,   -2931 ,   -3126 ,    2633
    752 ,  -15256 ,    5308 ,     318 ,    -952 ,     422
    860 ,  -15428 ,    5732 ,    -400 ,     -93 ,     541
    808 ,  -15640 ,    4952 ,   -1075 ,       6 ,     299
---
  13592 ,   17212 ,    3948 ,   32767 ,   -5288 ,  -16405
   9540 ,   13968 ,   -1064 ,   -1218 ,   -2335 ,   -1720
   9612 ,   13676 ,    4816 ,  -32768 ,    4866 ,    8580
   9196 ,    5192 ,   11780 ,  -18217 ,    5928 ,     709
   6860 ,   -5700 ,   12832 ,  -28972 ,    9570 ,    6228
   2900 ,  -12584 ,    8112 ,  -12336 ,    3393 ,    3767
    340 ,  -14892 ,    4376 ,   -4175 ,   -2690 ,    3079
    560 ,  -15772 ,    3544 ,   -1203 ,    -981 ,      15
    588 ,  -16088 ,    4180 ,   -1153 ,     -43 ,     860
    392 ,  -15972 ,    3072 ,     718 ,     161 ,     421
---
  21532 ,   24424 ,   16640 ,   32767 ,  -12528 ,   -5103
   9464 ,   13968 ,     168 ,   -5784 ,     349 ,   -2221
   9368 ,   14004 ,    2000 ,   -4687 ,    1243 ,     474
  10184 ,    9856 ,   11620 ,  -32768 ,   10530 ,    7379
   6884 ,   -4004 ,   14864 ,  -31984 ,    9387 ,    4639
   2236 ,  -12468 ,    9008 ,  -11166 ,    2451 ,    6233
    172 ,  -14968 ,    6504 ,   -2817 ,   -1213 ,    1339
    264 ,  -15356 ,    6120 ,   -1894 ,    -854 ,     615
    160 ,  -15572 ,    5676 ,    -574 ,    -453 ,      10
   -228 ,  -15532 ,    4868 ,    -152 ,     310 ,    -175
---
   7564 ,   16380 ,    4648 ,    3655 ,    -366 ,   -4879
   8668 ,   14092 ,     352 ,    -140 ,     250 ,     114
  10776 ,   14268 ,    3572 ,   -9855 ,    4219 ,    5105
  12136 ,    4896 ,   12628 ,  -32768 ,   14460 ,    7551
   5016 ,  -10008 ,   10116 ,  -22838 ,    9857 ,    6705
    360 ,  -14252 ,    3568 ,   -5006 ,     112 ,    3197
    336 ,  -15652 ,    4548 ,   -1162 ,    -313 ,     890
     96 ,  -15624 ,    4656 ,    -807 ,   -1079 ,     -49
   -176 ,  -15664 ,    4324 ,    -465 ,     127 ,     137
    260 ,  -15764 ,    4388 ,   -1153 ,     -86 ,     201
---
   7588 ,   15416 ,     504 ,   -1180 ,     543 ,   -1509
   8096 ,   14680 ,    -468 ,   -1436 ,     263 ,    -386
  10420 ,   12516 ,    8608 ,  -32768 ,   10063 ,   11435
   8396 ,   -2440 ,   12828 ,  -32768 ,   15039 ,   12868
   3920 ,  -12980 ,    7580 ,   -7821 ,    1641 ,    2447
   1564 ,  -14964 ,    5480 ,   -6719 ,    1189 ,    3848
    600 ,  -15740 ,    5044 ,   -1268 ,     952 ,    1195
   1232 ,  -15724 ,    4808 ,    -898 ,       3 ,     386
   1108 ,  -15816 ,    5080 ,    -745 ,    -491 ,     219
    948 ,  -15736 ,    4512 ,     -98 ,    -171 ,     196
---
   7800 ,   12116 ,    3468 ,     -36 ,     127 ,   -3768
   8368 ,   13680 ,    1848 ,   -1718 ,     683 ,    1118
   9856 ,   13204 ,    5164 ,  -13546 ,    4931 ,    8009
   9976 ,    4584 ,   13068 ,  -32768 ,    9422 ,    9083
   5996 ,   -8544 ,   12416 ,  -29536 ,    6610 ,    7828
   2632 ,  -14796 ,    6884 ,  -10353 ,      65 ,    2336
   1284 ,  -15836 ,    4464 ,   -3839 ,     537 ,    1444
   1148 ,  -15900 ,    3992 ,   -1682 ,    -503 ,      38
   1248 ,  -16240 ,    4336 ,   -1552 ,    -415 ,      54
    940 ,  -16112 ,    3580 ,    -809 ,     729 ,     400
---
   1032 ,  -16140 ,    3468 ,    -874 ,    -198 ,    -223
    788 ,  -16016 ,    3300 ,     711 ,     820 ,   -1456
  12968 ,   11936 ,    2372 ,   32767 ,  -32768 ,  -32768
   6164 ,   11628 ,     176 ,     720 ,     716 ,   -1888
   8224 ,   13552 ,    -268 ,   -7296 ,    -476 ,    1110
   9948 ,   10952 ,    9628 ,  -32768 ,   11905 ,    7907
   6964 ,   -5180 ,   14416 ,  -26427 ,    6369 ,    7931
   2804 ,  -12356 ,    7996 ,  -13768 ,    4554 ,    2866
   1992 ,  -14944 ,    6432 ,   -5064 ,   -1047 ,    2976
   1316 ,  -15300 ,    5000 ,    -414 ,    -294 ,     515
---
    888 ,  -15132 ,    4056 ,    -197 ,    -227 ,   -1296
   2156 ,  -13736 ,    6000 ,   11229 ,    5745 ,   -6189
  15428 ,   24140 ,   16700 ,   32767 ,   -8095 ,    2371
   8780 ,   14044 ,     952 ,    1643 ,    -296 ,   -1205
   9336 ,   14672 ,     332 ,   -7179 ,    -541 ,    1649
   9168 ,    7012 ,   13512 ,  -32768 ,   19784 ,    6674
   4356 ,   -9224 ,   11368 ,  -23217 ,    3616 ,    4825
   2704 ,  -13972 ,    6372 ,   -8854 ,    1350 ,    3284
   1620 ,  -15176 ,    5652 ,   -3310 ,    -578 ,    1894
   1456 ,  -15536 ,    5264 ,   -1025 ,     229 ,     382
---
  30948 ,   32767 ,   16312 ,   32767 ,    8098 ,   -6058
   9260 ,   13696 ,   -2992 ,   -5693 ,   -2908 ,   -3592
   9116 ,   14320 ,    -844 ,   -2853 ,     469 ,     119
   9532 ,   13124 ,    3728 ,  -24755 ,    3829 ,    6530
   9728 ,    6264 ,   12196 ,  -31041 ,    9262 ,    5086
   6948 ,   -6848 ,   11900 ,  -26655 ,    8325 ,    6166
   3096 ,  -13408 ,    7032 ,   -8844 ,    6462 ,    3640
   1460 ,  -14972 ,    5724 ,   -4034 ,   -1187 ,    1448
   1284 ,  -15404 ,    4964 ,    -311 ,    -526 ,    1118
    876 ,  -15840 ,    4656 ,   -2282 ,      -2 ,     440
---
